county_fips,shallow_soil_class,k_dry_wmpk,k_wmpk,k_sat_wmpk
48623,silt_clay,0.204,1.0078,1.3539
48624,medium_fine_sand,0.2183,1.3274,1.583
48625,medium_fine_sand,0.2094,1.294,1.544
48626,silt_clay,0.2084,1.0912,1.4713
48627,silt_clay,0.2175,1.1579,1.5628
49013,silt_clay,0.2159,1.129,1.5222
49047,silt_clay,0.1949,1.0668,1.4423
49601,silt_clay,0.1904,1.0357,1.3996
49602,silt_clay,0.1756,0.9131,1.2307
49603,silt_clay,0.1763,0.9214,1.2423
49604,silt_clay,0.1893,0.9903,1.3352
49607,silt_clay,0.1945,1.0578,1.4296
49608,silt_clay,0.1855,0.9727,1.3118
49609,silt_clay,0.1833,0.9797,1.3227
49611,silt_clay,0.1972,1.0539,1.4228
49612,silt_clay,0.1863,0.9722,1.3106
49613,silt_clay,0.1858,1.0029,1.3548
49616,silt_clay,0.191,1.0306,1.3922
49617,silt_clay,0.2199,1.1034,1.4839
49618,silt_clay,0.1912,1.0223,1.3802
49621,silt_clay,0.1848,0.9869,1.3323
49622,silt_clay,0.1863,1.0243,1.3852
49623,silt_clay,0.192,1.0712,1.4498
49624,silt_clay,0.2025,1.1088,1.4991
49625,medium_fine_sand,0.226,1.3892,1.6573
49626,medium_fine_sand,0.2024,1.2621,1.5063
49627,silt_clay,0.1797,0.9577,1.2928
49628,silt_clay,0.184,1.0324,1.3977
49629,medium_fine_sand,0.2203,1.3541,1.6155
49631,medium_fine_sand,0.1981,1.2945,1.5471
49632,silt_clay,0.1883,0.9607,1.2933
49633,medium_fine_sand,0.2065,1.3146,1.5699
49634,silt_clay,0.1985,1.059,1.4295
49636,silt_clay,0.1926,1.0643,1.4397
49638,medium_fine_sand,0.2088,1.3828,1.6534
49639,silt_clay,0.1876,0.9629,1.2967
49640,silt_clay,0.1991,1.0871,1.4694
49641,medium_fine_sand,0.207,1.2788,1.5259
49642,medium_fine_sand,0.2295,1.4029,1.6733
49643,medium_fine_sand,0.2107,1.411,1.6876
49645,silt_clay,0.2186,1.1158,1.5022
49646,silt_clay,0.2146,1.0999,1.4811
49647,silt_clay,0.2083,1.1168,1.5081
49648,,,,
49649,silt_clay,0.214,1.1023,1.4849
49650,,,,
49651,silt_clay,0.2134,1.1027,1.4856
49653,,,,
49685,medium_fine_sand,0.2304,1.4662,1.751
49686,medium_fine_sand,0.2068,1.3541,1.6185
49687,medium_fine_sand,0.2447,1.7215,2.0618
49688,medium_fine_sand,0.2499,1.7587,2.1064
49689,medium_fine_sand,0.2138,1.4509,1.736
49690,medium_fine_sand,0.2231,1.3531,1.6135
51001,medium_fine_sand,0.2074,1.6108,1.7426
51003,silt_clay,0.2022,1.2048,1.3807
51005,silt_clay,0.2052,1.195,1.3687
51007,silt_clay,0.2091,1.3145,1.5084
51009,silt_clay,0.2003,1.1911,1.3649
51011,silt_clay,0.2071,1.2483,1.4309
51013,medium_fine_sand,0.1941,1.3644,1.4743
51015,silt_clay,0.2002,1.1871,1.3602
51017,silt_clay,0.2032,1.1995,1.3742
51019,silt_clay,0.2077,1.3102,1.5037
51021,silt_clay,0.1963,1.1717,1.3428
51023,silt_clay,0.2044,1.2078,1.3839
51025,silt_clay,0.2046,1.2525,1.4364
51027,silt_clay,0.1997,1.2364,1.4183
51029,silt_clay,0.204,1.2742,1.462
51033,medium_fine_sand,0.2084,1.4596,1.5771
51035,silt_clay,0.2004,1.245,1.4283
51036,medium_fine_sand,0.206,1.4447,1.561
51037,silt_clay,0.2115,1.26,1.444
51041,medium_fine_sand,0.2163,1.4551,1.5714
51043,silt_clay,0.199,1.1476,1.3141
51045,silt_clay,0.2018,1.1917,1.3653
51047,silt_clay,0.2022,1.1862,1.3588
51049,medium_fine_sand,0.2108,1.4277,1.5419
51051,silt_clay,0.2018,1.25,1.4338
51057,medium_fine_sand,0.2084,1.4465,1.5628
51059,silt_clay,0.2118,1.2361,1.4158
51061,silt_clay,0.2039,1.2075,1.3836
51063,medium_fine_sand,0.1997,1.38,1.4909
51065,silt_clay,0.206,1.2464,1.429
51067,silt_clay,0.2003,1.2593,1.4451
51069,silt_clay,0.2006,1.1727,1.3433
51071,silt_clay,0.1975,1.1893,1.3633
51073,medium_fine_sand,0.2179,1.5627,1.689
51075,silt_clay,0.2091,1.2895,1.4791
51077,medium_fine_sand,0.1976,1.3832,1.4945
51079,silt_clay,0.1979,1.2373,1.4196
51081,silt_clay,0.21,1.2704,1.4564
51083,silt_clay,0.2056,1.2512,1.4346
51085,medium_fine_sand,0.2194,1.5099,1.6311
51087,silt_clay,0.2146,1.3467,1.5454
51089,silt_clay,0.2103,1.2761,1.4631
51091,silt_clay,0.2022,1.1959,1.3703
51093,medium_fine_sand,0.2024,1.4204,1.5348
51097,medium_fine_sand,0.2006,1.4439,1.5607
51101,medium_fine_sand,0.2135,1.5288,1.6523
51105,silt_clay,0.1966,1.153,1.3208
51107,silt_clay,0.2034,1.1821,1.3538
51109,silt_clay,0.2071,1.2886,1.4784
51111,silt_clay,0.2092,1.2993,1.4905
51113,silt_clay,0.2041,1.2523,1.4362
51115,medium_fine_sand,0.214,1.494,1.6142
51117,silt_clay,0.206,1.2527,1.4363
51119,medium_fine_sand,0.2128,1.4813,1.6004
51121,silt_clay,0.2071,1.1892,1.3615
51125,silt_clay,0.2016,1.2269,1.4068
51127,medium_fine_sand,0.2051,1.4435,1.5598
51131,medium_fine_sand,0.2091,1.5367,1.6614
51133,medium_fine_sand,0.2174,1.4547,1.5709
51135,silt_clay,0.2095,1.2897,1.4792
51137,silt_clay,0.2171,1.2508,1.4321
51139,silt_clay,0.1996,1.222,1.4013
51141,silt_clay,0.2053,1.2973,1.4889
51143,silt_clay,0.2092,1.2913,1.4811
51145,silt_clay,0.2118,1.3173,1.5113
51147,silt_clay,0.2087,1.2837,1.4723
51149,silt_clay,0.2042,1.2702,1.4572
51153,silt_clay,0.2053,1.2641,1.4498
51155,silt_clay,0.2061,1.1884,1.3607
51157,silt_clay,0.2043,1.2956,1.487
51159,medium_fine_sand,0.2025,1.4153,1.5291
51161,silt_clay,0.2013,1.21,1.387
51163,silt_clay,0.202,1.2254,1.405
51165,silt_clay,0.203,1.19,1.3632
51167,silt_clay,0.1984,1.1769,1.3486
51169,silt_clay,0.1985,1.1544,1.3221
51171,silt_clay,0.2032,1.1821,1.3538
51173,silt_clay,0.2021,1.175,1.3457
51175,medium_fine_sand,0.2133,1.5026,1.6237
51177,silt_clay,0.2109,1.3347,1.5319
51179,medium_fine_sand,0.2131,1.4391,1.5543
51181,medium_fine_sand,0.2043,1.4193,1.5334
51183,medium_fine_sand,0.2126,1.4529,1.5693
51185,silt_clay,0.2038,1.1769,1.3476
51187,silt_clay,0.2045,1.1837,1.3555
51191,silt_clay,0.2013,1.1768,1.3479
51193,silt_clay,0.2141,1.3399,1.5374
51195,silt_clay,0.1993,1.235,1.4167
51197,silt_clay,0.2087,1.1883,1.3601
51510,silt_clay,0.2143,1.3273,1.5226
51515,silt_clay,0.2009,1.2789,1.468
51540,silt_clay,0.1985,1.1988,1.3743
51550,medium_fine_sand,0.241,1.6885,1.8244
51600,silt_clay,0.2051,1.2177,1.3954
51606,silt_clay,0.1572,1.0577,1.2157
51610,silt_clay,0.2089,1.2506,1.4333
51630,medium_fine_sand,0.2116,1.491,1.6111
51631,silt_clay,0.2086,1.2601,1.4446
51653,silt_clay,0.2073,1.2784,1.4663
51695,medium_fine_sand,0.1996,1.3978,1.5103
51715,medium_fine_sand,0.2016,1.4384,1.5545
51760,medium_fine_sand,0.2124,1.4472,1.5631
51790,silt_clay,0.1989,1.3077,1.5022
51800,medium_fine_sand,0.2059,1.5008,1.6224
51810,medium_fine_sand,0.1996,1.3855,1.4969
51820,silt_clay,0.2008,1.2245,1.4041
51840,silt_clay,0.202,1.3327,1.5311
51850,silt_clay,0.189,1.2207,1.4017
50001,medium_fine_sand,0.1981,1.3846,1.4961
50003,medium_fine_sand,0.1713,1.2834,1.3878
50005,medium_fine_sand,0.18,1.3486,1.4583
50007,medium_fine_sand,0.1984,1.436,1.5522
50009,medium_fine_sand,0.1746,1.3499,1.4603
50011,medium_fine_sand,0.1957,1.4058,1.5194
50013,silt_clay,0.213,1.276,1.4624
50015,medium_fine_sand,0.1859,1.3654,1.4761
50017,medium_fine_sand,0.1782,1.3355,1.4442
50019,medium_fine_sand,0.1824,1.3619,1.4726
50021,medium_fine_sand,0.19,1.3742,1.4854
50023,medium_fine_sand,0.1716,1.3077,1.4143
50025,medium_fine_sand,0.1792,1.3634,1.4746
50027,medium_fine_sand,0.1685,1.3057,1.4125
53001,silt_clay,0.1903,1.0321,1.3946
53011,silt_clay,0.1664,0.9152,1.2377
53015,silt_clay,0.1467,0.8725,1.185
53017,medium_fine_sand,0.2006,1.2562,1.4994
53021,silt_clay,0.1971,1.0799,1.4601
53025,medium_fine_sand,0.1995,1.2581,1.5021
53029,medium_fine_sand,0.175,1.1914,1.4257
53043,silt_clay,0.1778,0.938,1.2654
53055,medium_fine_sand,0.1628,1.1165,1.3363
53063,silt_clay,0.1808,0.9902,1.3388
53065,silt_clay,0.1649,0.9677,1.3134
53075,silt_clay,0.1826,1.0457,1.4174
53603,silt_clay,0.1835,0.938,1.2629
53605,silt_clay,0.1971,1.0318,1.3912
53607,medium_fine_sand,0.1699,1.1338,1.356
53608,medium_fine_sand,0.1459,1.0794,1.2946
53609,silt_clay,0.1293,0.7947,1.0812
53613,silt_clay,0.1798,0.9275,1.2494
53619,medium_fine_sand,0.1741,1.173,1.4032
53623,silt_clay,0.1838,0.931,1.2528
53627,silt_clay,0.1468,0.8366,1.1337
53631,silt_clay,0.1576,0.9343,1.2687
53632,silt_clay,0.1206,0.7813,1.0658
53633,medium_fine_sand,0.194,1.254,1.4983
53634,medium_fine_sand,0.1402,1.0298,1.2348
53635,medium_fine_sand,0.1794,1.2161,1.455
53637,silt_clay,0.1659,0.9473,1.2837
53639,silt_clay,0.1859,0.9742,1.3137
53641,silt_clay,0.1542,0.8899,1.2067
53645,medium_fine_sand,0.1686,1.165,1.3946
53648,medium_fine_sand,0.1933,1.2315,1.4708
53649,medium_fine_sand,0.1656,1.1474,1.3737
53651,silt_clay,0.148,0.8987,1.2219
53653,medium_fine_sand,0.181,1.1898,1.4223
53657,silt_clay,0.1529,0.9244,1.2566
53659,medium_fine_sand,0.1374,1.0407,1.2489
53661,medium_fine_sand,0.1748,1.1547,1.3805
53667,silt_clay,0.1612,0.9322,1.2642
53671,silt_clay,0.1849,0.9668,1.3036
53673,silt_clay,0.1584,0.9296,1.2617
53676,medium_fine_sand,0.1415,1.0047,1.2036
53677,silt_clay,0.188,1.0037,1.355
53678,silt_clay,0.1953,1.0202,1.3754
53680,medium_fine_sand,0.1424,1.0352,1.241
53681,silt_clay,0.1869,0.9836,1.3267
53706,silt_clay,0.228,1.185,1.5971
53710,,,,
53714,silt_clay,0.1721,0.917,1.2377
53728,,,,
53730,silt_clay,0.1425,0.8407,1.1414
53749,medium_fine_sand,0.1651,1.1785,1.4121
53754,medium_fine_sand,0.1394,1.0539,1.2647
53760,,,,
53762,medium_fine_sand,0.1466,1.0841,1.3002
53774,medium_fine_sand,0.1222,0.9724,1.1684
53775,silt_clay,0.2219,1.1767,1.5879
53776,silt_clay,0.2202,1.1624,1.5681
53777,medium_fine_sand,0.1539,1.0928,1.3091
53778,medium_fine_sand,0.2251,1.3787,1.6446
55001,medium_fine_sand,0.2416,1.7774,1.9216
55003,medium_fine_sand,0.2158,1.5525,1.678
55005,medium_fine_sand,0.2394,1.558,1.6818
55007,medium_fine_sand,0.2192,1.594,1.7231
55009,silt_clay,0.2207,1.3028,1.4927
55011,medium_fine_sand,0.2326,1.5217,1.6427
55013,medium_fine_sand,0.2313,1.6079,1.7372
55015,silt_clay,0.2168,1.2564,1.4388
55017,medium_fine_sand,0.2381,1.5526,1.676
55019,medium_fine_sand,0.2386,1.6047,1.7329
55021,medium_fine_sand,0.229,1.5445,1.668
55023,silt_clay,0.2275,1.3399,1.5351
55025,silt_clay,0.2195,1.2882,1.4757
55027,silt_clay,0.2243,1.2739,1.458
55029,medium_fine_sand,0.2186,1.4681,1.5854
55031,medium_fine_sand,0.2243,1.6194,1.7504
55033,medium_fine_sand,0.2371,1.5792,1.7052
55035,medium_fine_sand,0.2381,1.6854,1.8213
55037,medium_fine_sand,0.2255,1.6113,1.7415
55039,silt_clay,0.2234,1.2479,1.4277
55041,medium_fine_sand,0.2231,1.5882,1.7164
55043,silt_clay,0.2153,1.2149,1.3903
55045,silt_clay,0.219,1.2403,1.4194
55047,silt_clay,0.2214,1.3382,1.5341
55049,silt_clay,0.2183,1.2451,1.4252
55051,medium_fine_sand,0.2177,1.5755,1.703
55053,medium_fine_sand,0.2372,1.7075,1.8456
55055,silt_clay,0.2235,1.3304,1.5246
55057,medium_fine_sand,0.235,1.6454,1.7778
55059,silt_clay,0.2284,1.2951,1.4822
55061,silt_clay,0.2191,1.3115,1.5031
55063,medium_fine_sand,0.2304,1.5153,1.636
55065,silt_clay,0.212,1.3791,1.5839
55067,medium_fine_sand,0.2269,1.5572,1.6821
55069,medium_fine_sand,0.2337,1.591,1.7184
55071,silt_clay,0.2198,1.297,1.486
55073,medium_fine_sand,0.2393,1.5767,1.7023
55075,medium_fine_sand,0.2195,1.6336,1.7664
55077,medium_fine_sand,0.2358,1.6614,1.7952
55078,medium_fine_sand,0.2091,1.548,1.6738
55079,silt_clay,0.2265,1.2648,1.447
55081,silt_clay,0.2278,1.4011,1.607
55083,medium_fine_sand,0.2201,1.6196,1.751
55085,medium_fine_sand,0.2214,1.6644,1.7999
55087,silt_clay,0.2158,1.2895,1.4779
55089,silt_clay,0.222,1.2613,1.4436
55091,medium_fine_sand,0.2349,1.5519,1.6755
55093,silt_clay,0.232,1.3863,1.5888
55095,medium_fine_sand,0.2343,1.6303,1.7614
55097,medium_fine_sand,0.2329,1.7081,1.8466
55099,medium_fine_sand,0.2288,1.5559,1.6805
55101,silt_clay,0.2281,1.2937,1.4807
55103,silt_clay,0.2265,1.3518,1.5493
55105,silt_clay,0.2224,1.3648,1.5652
55107,medium_fine_sand,0.2297,1.5494,1.6733
55109,medium_fine_sand,0.2391,1.5553,1.6788
55111,silt_clay,0.2273,1.4036,1.61
55113,medium_fine_sand,0.231,1.6044,1.7334
55115,medium_fine_sand,0.2252,1.6428,1.7759
55117,silt_clay,0.2187,1.2844,1.4714
55119,silt_clay,0.2328,1.4211,1.6296
55121,medium_fine_sand,0.2327,1.542,1.665
55123,silt_clay,0.2247,1.3037,1.493
55125,medium_fine_sand,0.2193,1.676,1.8127
55127,silt_clay,0.2226,1.3166,1.5085
55129,medium_fine_sand,0.2324,1.6485,1.7815
55131,silt_clay,0.2245,1.2955,1.4834
55133,silt_clay,0.2265,1.2962,1.4838
55135,medium_fine_sand,0.2337,1.6689,1.8037
55137,medium_fine_sand,0.2326,1.6908,1.8277
55139,silt_clay,0.2183,1.2789,1.465
55141,medium_fine_sand,0.2357,1.6496,1.7824
54001,silt_clay,0.218,1.3923,1.5983
54003,silt_clay,0.2023,1.1705,1.3404
54005,silt_clay,0.2012,1.2684,1.4556
54007,silt_clay,0.2031,1.1682,1.3375
54011,silt_clay,0.2046,1.3394,1.5385
54015,silt_clay,0.2036,1.1701,1.3397
54017,silt_clay,0.2052,1.3466,1.5468
54021,silt_clay,0.2071,1.3573,1.559
54025,silt_clay,0.1991,1.1755,1.3468
54037,silt_clay,0.2006,1.1663,1.3357
54039,silt_clay,0.224,1.2473,1.4269
54041,silt_clay,0.2145,1.1771,1.346
54043,silt_clay,0.2037,1.1956,1.3696
54047,silt_clay,0.197,1.2344,1.4164
54051,silt_clay,0.2079,1.3466,1.5463
54063,silt_clay,0.2034,1.1548,1.3217
54065,silt_clay,0.1995,1.2026,1.3786
54071,silt_clay,0.1979,1.1843,1.3573
54075,silt_clay,0.1752,1.0685,1.2252
54077,silt_clay,0.1925,1.13,1.2945
54079,silt_clay,0.2146,1.3781,1.5822
54085,silt_clay,0.2056,1.3099,1.5036
54097,silt_clay,0.2011,1.1589,1.327
54099,silt_clay,0.205,1.1737,1.3437
54101,silt_clay,0.1931,1.1712,1.3428
54103,silt_clay,0.2078,1.3279,1.5244
54109,silt_clay,0.1967,1.2409,1.4241
54600,silt_clay,0.2097,1.3515,1.5518
54601,silt_clay,0.2089,1.3531,1.5539
54602,silt_clay,0.1892,1.1104,1.272
54603,silt_clay,0.187,1.1171,1.2803
54604,silt_clay,0.2085,1.3647,1.5676
54608,silt_clay,0.1958,1.193,1.368
54610,silt_clay,0.209,1.3462,1.5457
54611,silt_clay,0.2085,1.1574,1.3239
54612,silt_clay,0.2112,1.3304,1.5267
54620,silt_clay,0.2011,1.2843,1.4744
54621,silt_clay,0.1419,0.9892,1.1379
54622,silt_clay,0.1428,0.9915,1.1404
54623,silt_clay,0.1563,1.0196,1.1711
54624,silt_clay,0.2063,1.3219,1.5176
54628,silt_clay,0.1996,1.1959,1.3707
54705,silt_clay,0.1679,1.0611,1.2178
54713,silt_clay,0.1963,1.1333,1.2977
54767,silt_clay,0.1832,1.1465,1.3155
56011,silt_clay,0.1866,0.9747,1.314
56027,silt_clay,0.1965,1.0774,1.4567
56031,medium_fine_sand,0.1928,1.2841,1.5356
56041,silt_clay,0.196,1.0613,1.4339
56043,silt_clay,0.2114,1.1063,1.4917
56045,silt_clay,0.1854,0.9799,1.322
56601,medium_fine_sand,0.1859,1.2255,1.4651
56603,silt_clay,0.217,1.1519,1.5544
56605,silt_clay,0.2034,1.0838,1.4629
56609,medium_fine_sand,0.2006,1.2719,1.5189
56613,medium_fine_sand,0.1896,1.2325,1.4728
56615,medium_fine_sand,0.1954,1.2583,1.5033
56617,silt_clay,0.2237,1.1696,1.5769
56619,silt_clay,0.1947,1.0397,1.4035
56621,medium_fine_sand,0.2118,1.36,1.6247
56622,silt_clay,0.2191,1.1624,1.5685
56623,silt_clay,0.2012,1.0248,1.3795
56625,silt_clay,0.1976,1.0811,1.4616
56629,medium_fine_sand,0.2229,1.3449,1.6035
56630,medium_fine_sand,0.2176,1.3188,1.5727
56632,silt_clay,0.2242,1.1797,1.5912
56633,silt_clay,0.1879,1.0149,1.3711
56635,medium_fine_sand,0.2158,1.3499,1.6113
56636,medium_fine_sand,0.2187,1.4084,1.6826
56638,medium_fine_sand,0.19,1.2208,1.4584
56647,medium_fine_sand,0.1873,1.1985,1.4315
56650,silt_clay,0.2165,1.1373,1.5337
56656,medium_fine_sand,0.1973,1.2441,1.4853
56661,silt_clay,0.2129,1.1226,1.5143
56662,medium_fine_sand,0.1771,1.2001,1.4359
56663,silt_clay,0.1818,0.9814,1.3257
56665,medium_fine_sand,0.2125,1.3205,1.5759
56666,silt_clay,0.186,1.0292,1.3922
56667,medium_fine_sand,0.2156,1.3328,1.5903
56677,silt_clay,0.1827,1.0122,1.3694
56705,silt_clay,0.1956,1.0431,1.408
56709,silt_clay,0.2075,1.1044,1.4906
56713,medium_fine_sand,0.1973,1.2528,1.4961
56715,medium_fine_sand,0.2035,1.3676,1.6359
56719,silt_clay,0.1958,1.0737,1.4517
56721,medium_fine_sand,0.1883,1.2033,1.4373
56723,silt_clay,0.2096,1.0808,1.4559
56737,medium_fine_sand,0.2259,1.3635,1.6257
