Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 03/11  09:00:00,180.716981816,32.2939656891,26.015310167,11.4298293515,12.3672932834,68.2430321324,135.810409572,130.837525542,4.9528840297,0.02
 03/11  10:00:00,209.439819251,32.3854526396,30.7040672717,5.91853694417,16.4897243779,93.1370602926,123.952488427,116.00787398,7.92461444751,0.02
 03/11  11:00:00,213.053952421,32.5160908852,34.8921019602,4.48951393857,16.4897243779,93.1370602926,117.93043018,109.985815733,7.92461444751,0.02
 03/11  12:00:00,214.167210664,32.6699198841,36.315991518,3.42488425534,16.4897243779,93.1370602926,114.617781575,106.673167127,7.92461444751,0.02
 03/11  13:00:00,206.748606744,32.7115015141,36.3660117081,2.42030081326,16.4897243779,83.9857416113,121.38782651,104.850452243,7.92461444751,8.61275982015
 03/11  14:00:00,210.299484739,32.8799360884,39.2992734279,1.38927351748,16.4897243779,83.9857416113,109.954156191,102.009541744,7.92461444751,0.02
 03/11  15:00:00,217.403880821,32.7364288474,41.0321430091,0.812049541989,16.4897243779,83.9857416113,109.638828645,101.694214197,7.92461444751,0.02
 03/11  16:00:00,193.561432648,32.2334466489,32.919859393,0.0,12.3672932834,70.6512738906,56.4871445829,51.5142605532,4.9528840297,0.02
 03/11  17:00:00,188.141712083,32.2334466489,28.1294578521,0.0,12.3672932834,70.6512738906,57.0642652296,52.0913811999,4.9528840297,0.02
 03/11  18:00:00,173.032621633,32.2334466489,24.8457234981,0.0,12.3672932834,58.1284167478,62.0735491253,57.1006650956,4.9528840297,0.02
 03/11  19:00:00,131.947443246,29.4227760459,19.4785998193,0.0,12.3672932834,24.9413748627,94.4605860806,80.9057887053,4.9528840297,8.6019133456
 03/11  20:00:00,118.384806101,30.5938887972,15.5862160707,0.0,12.3672932834,24.9413748627,94.625704747,89.6528207173,4.9528840297,0.02
 03/11  21:00:00,96.1676339678,29.4227760459,13.6386555273,0.0,4.12243109448,16.0517297156,104.563940092,101.572209675,2.97173041782,0.02
 03/11  22:00:00,85.6883108034,22.5574616352,11.3972251574,0.0,4.12243109448,15.9888894789,89.2187403241,86.2270099063,2.97173041782,0.02
 03/11  23:00:00,80.7979013383,19.6151840306,10.2984616956,0.0,4.12243109448,15.9888894789,79.5807127644,76.5889823466,2.97173041782,0.02
 03/11  24:00:00,91.5148523102,25.7369372996,12.6410323832,0.0219361896333,4.12243109448,15.9888894789,99.0350227161,96.0432922983,2.97173041782,0.02
 03/12  01:00:00,76.4618991949,19.6151840306,9.00215814239,0.0,2.06121554724,15.9888894789,79.8125974021,76.8208669843,2.97173041782,0.02
 03/12  02:00:00,94.2093615197,24.5189800383,11.3313270693,0.0,2.06121554724,15.9888894789,101.074788669,98.0830582514,2.97173041782,0.02
 03/12  03:00:00,86.0990485528,21.0205193321,8.41841552005,0.571783837762,2.06121554724,15.9888894789,80.6414215894,77.6496911716,2.97173041782,0.02
 03/12  04:00:00,97.7403320393,24.5189800383,9.44857143503,0.0,2.06121554724,15.9888894789,100.487053185,97.4953227669,2.97173041782,0.02
 03/12  05:00:00,87.3287242527,21.0205193321,7.08384429865,1.66594221524,2.06121554724,15.9888894789,81.2715744733,78.2798440554,2.97173041782,0.02
 03/12  06:00:00,104.531681518,26.5801384805,8.56144077994,3.99012381398,2.06121554724,15.9888894789,102.407765881,99.4160354631,2.97173041782,0.02
 03/12  07:00:00,82.3563959899,21.4889644326,6.6263548655,4.66173437544,2.06121554724,15.9888894789,82.9522677195,79.9605373017,2.97173041782,0.02
 03/12  08:00:00,116.441911784,25.2684921991,9.93154726161,0.756148795767,4.12243109448,41.7362269337,98.9219031519,93.9490191222,4.9528840297,0.02
 03/12  09:00:00,107.335092044,21.4889644326,9.81940475997,1.70781893689,4.12243109448,41.7362269337,76.9779984348,72.0051144051,4.9528840297,0.02
 03/12  10:00:00,125.83983376,25.9243153398,14.2123643785,1.05584234664,4.12243109448,41.7362269337,91.9357808554,86.9628968257,4.9528840297,0.02
 03/12  11:00:00,112.518942026,21.0205193321,11.933213938,0.923496589714,4.12243109448,41.7362269337,71.9618008995,66.9889168699,4.9528840297,0.02
 03/12  12:00:00,134.158569251,26.3927604403,15.9771164249,0.901853147365,4.12243109448,41.7362269337,87.4952112869,82.5223272572,4.9528840297,0.02
 03/12  13:00:00,117.367990049,21.8012611663,12.9195449832,0.708783270911,4.12243109448,41.7362269337,69.7093615447,64.736477515,4.9528840297,0.02
 03/12  14:00:00,134.841791135,26.3927604403,16.24907315,0.477887502035,4.12243109448,41.7362269337,85.2210794285,80.2481953988,4.9528840297,0.02
 03/12  15:00:00,117.449802181,21.9574095331,12.8627589899,0.312575166595,4.12243109448,41.7362269337,68.9362706364,63.9633866067,4.9528840297,0.02
 03/12  16:00:00,117.056352047,25.9243153398,15.7932975827,0.154443550407,4.12243109448,24.8785346261,86.0818080729,81.1089240432,4.9528840297,0.02
 03/12  17:00:00,85.9798798866,19.6151840306,11.9061867305,0.0,2.06121554724,15.9888894789,74.2951507413,71.3034203235,2.97173041782,0.02
 03/12  18:00:00,101.273955985,24.5189800383,13.2920123603,0.0,2.06121554724,15.9888894789,96.9480514672,93.9563210493,2.97173041782,0.02
 03/12  19:00:00,93.9035958289,20.903408057,9.19493379064,0.581811355694,2.06121554724,15.9888894789,80.4313452185,77.4396148007,2.97173041782,0.02
 03/12  20:00:00,104.543407069,24.5189800383,10.7284643317,0.0,2.06121554724,15.9888894789,101.608019071,98.6162886536,2.97173041782,0.02
 03/12  21:00:00,91.3961891798,20.926830312,8.06767619943,1.49848499291,2.06121554724,15.9888894789,81.9455328475,78.9538024297,2.97173041782,0.02
 03/12  22:00:00,103.223400994,24.5189800383,9.44060873994,0.0,2.06121554724,15.9888894789,111.037303585,99.4636527347,2.97173041782,8.60192043256
 03/12  23:00:00,95.0323312968,21.7231869829,7.19175339485,4.28312478254,2.06121554724,15.9888894789,83.2399627428,80.248232325,2.97173041782,0.02
 03/12  24:00:00,109.689298606,26.3927604403,8.79807857655,5.5238647714,2.06121554724,15.9888894789,104.222286502,101.230556084,2.97173041782,0.02
 03/13  01:00:00,99.6973621343,21.9574095331,6.43443861446,8.41719726384,4.12243109448,15.9888894789,83.8064246415,80.8146942237,2.97173041782,0.02
 03/13  02:00:00,111.806998612,26.3927604403,7.50271091816,7.98570046055,4.12243109448,15.9888894789,104.485354374,101.493623956,2.97173041782,0.02
 03/13  03:00:00,101.821832581,21.9574095331,5.59482987309,11.6112554776,4.12243109448,15.9888894789,84.6055192978,81.61378888,2.97173041782,0.02
 03/13  04:00:00,140.579590054,31.2965564479,7.79879555861,7.66130736992,12.3672932834,24.9413748627,119.458230256,114.485346226,4.9528840297,0.02
 03/13  05:00:00,178.37867294,31.7803480861,10.6790926513,42.0611060094,12.3672932834,24.9413748627,183.88595062,178.91306659,4.9528840297,0.02
 03/13  06:00:00,227.015713514,32.2860789039,11.0323098074,32.6468579962,24.7345865669,70.7195625826,165.574467581,155.648699522,9.90576805939,0.02
 03/13  07:00:00,236.789114594,32.3463468657,11.6416194149,21.8074224402,37.1018798503,92.3937384068,141.941881409,132.01611335,9.90576805939,0.02
 03/13  08:00:00,242.54188607,32.3733259098,15.2429329231,15.490605543,37.1018798503,104.434947198,122.329431341,112.403663281,9.90576805939,0.02
 03/13  09:00:00,255.606345808,32.4256735734,18.2992193805,10.7482661979,37.1018798503,116.476155989,120.740085346,102.20235177,9.90576805939,8.63196551669
 03/13  10:00:00,256.151193968,32.5284408331,19.6874847655,7.81788204504,37.1018798503,116.476155989,106.58244674,96.6566786805,9.90576805939,0.02
 03/13  11:00:00,257.358476799,32.7494737291,21.0761509339,6.07690384813,37.1018798503,116.476155989,110.219176917,91.6740131128,9.90576805939,8.63939574497
 03/13  12:00:00,246.344020527,33.0332913337,21.8959352007,4.51601206637,37.1018798503,104.434947198,97.3165679496,87.3907998902,9.90576805939,0.02
 03/13  13:00:00,255.035611669,33.3445165904,22.0595115557,3.13211732022,37.1018798503,116.476155989,102.742378176,84.1958568617,9.90576805939,8.64075325501
 03/13  14:00:00,254.512997237,33.593435641,22.0627550366,1.89137911795,37.1018798503,116.476155989,100.598888845,82.0544327223,9.90576805939,8.63868806301
 03/13  15:00:00,253.366857789,33.6872228163,22.0640153312,0.99049595615,37.1018798503,116.476155989,90.6141325455,80.6883644861,9.90576805939,0.02
 03/13  16:00:00,252.941470365,33.6847498057,22.065898063,0.693334776261,37.1018798503,116.476155989,98.3978627267,79.8605509629,9.90576805939,8.63154370441
 03/13  17:00:00,251.360917308,33.613924815,21.8204817889,0.63695693861,37.1018798503,116.476155989,89.7973283119,79.8715602525,9.90576805939,0.02
 03/13  18:00:00,165.69116195,30.8281113474,17.8742215051,0.0,24.7345865669,47.5788473902,68.0064052098,63.0335211801,4.9528840297,0.02
 03/13  19:00:00,175.150593794,31.6088531816,15.5485576987,0.0,24.7345865669,47.5788473902,74.6479188979,69.6750348683,4.9528840297,0.02
 03/13  20:00:00,150.92384942,29.4227760459,13.827496621,0.0,12.3672932834,38.6892022431,89.2005565291,86.2088261113,2.97173041782,0.02
 03/13  21:00:00,120.772602417,23.8691079166,10.4549960407,0.0,12.3672932834,27.0668015668,78.1231253233,75.1313949055,2.97173041782,0.02
 03/13  22:00:00,90.6713888889,19.6151840306,8.58442739623,0.0,4.12243109448,15.9888894789,80.1479985974,68.5743488875,2.97173041782,8.6019192921
 03/13  23:00:00,106.563175824,25.5495592594,10.6818798692,0.035154286224,4.12243109448,15.9888894789,92.2257820182,89.2340516004,2.97173041782,0.02
 03/13  24:00:00,89.9109407918,19.6151840306,8.18314936424,0.0,4.12243109448,15.9888894789,74.9045917756,71.9128613578,2.97173041782,0.02
 03/14  01:00:00,106.549134355,25.6900927895,10.3780451805,0.291543905987,4.12243109448,15.9888894789,94.8370853264,91.8453549086,2.97173041782,0.02
 03/14  02:00:00,93.3466389025,20.0836291311,8.37766081324,0.24847936486,4.12243109448,15.9888894789,76.8606151073,73.8688846895,2.97173041782,0.02
 03/14  03:00:00,108.007861347,25.4558702393,10.1474108606,0.75189028338,4.12243109448,15.9888894789,97.7743841337,94.7826537159,2.97173041782,0.02
 03/14  04:00:00,134.872381554,31.5151641615,9.42231007083,1.78069140776,12.3672932834,24.9413748627,107.580987094,102.608103064,4.9528840297,0.02
 03/14  05:00:00,156.975079533,31.3486709826,11.4631043967,21.767155148,12.3672932834,24.9413748627,172.295632774,167.322748744,4.9528840297,0.02
 03/14  06:00:00,211.275534109,32.3859700892,10.8996393494,19.5972414427,24.7345865669,70.7195625826,151.640736183,141.714968123,9.90576805939,0.02
 03/14  07:00:00,223.64565137,32.5292474478,10.7936700612,13.754421295,37.1018798503,92.3937384068,131.878096061,121.952328002,9.90576805939,0.02
 03/14  08:00:00,229.249867084,32.6023332035,11.6315941563,12.2965506215,37.1018798503,104.434947198,122.227140895,112.301372835,9.90576805939,0.02
 03/14  09:00:00,240.848514322,32.6583087305,12.6657209683,11.0681294076,37.1018798503,116.476155989,123.231287085,104.692484681,9.90576805939,8.63303434409
 03/14  10:00:00,240.61172518,32.7251882834,14.5277322438,8.89862601226,37.1018798503,116.476155989,106.879041203,96.9532731437,9.90576805939,0.02
 03/14  11:00:00,242.889872656,32.7916941683,16.6680394988,6.96555687221,37.1018798503,116.476155989,111.589824658,93.043498374,9.90576805939,8.64055822441
 03/14  12:00:00,236.142459935,32.9041218654,18.8396044048,5.12730529922,37.1018798503,104.434947198,98.7388744174,88.813106358,9.90576805939,0.02
 03/14  13:00:00,248.831234943,33.0580852922,19.5334971567,3.81216883693,37.1018798503,116.476155989,104.193502999,85.6470429968,9.90576805939,8.64069194307
 03/14  14:00:00,247.607006606,33.3031533495,19.8673729298,2.62369245072,37.1018798503,116.476155989,101.470910256,82.926521785,9.90576805939,8.63862041113
 03/14  15:00:00,246.16186741,33.3755150591,20.54602668,1.84312496765,37.1018798503,116.476155989,91.7730811842,81.8473131248,9.90576805939,0.02
 03/14  16:00:00,245.682054485,33.3680968962,20.4585178058,1.54622579862,37.1018798503,116.476155989,100.015213119,81.4779703632,9.90576805939,8.63147469621
 03/14  17:00:00,244.16466198,33.2831790091,18.6290529644,1.60822085693,37.1018798503,116.476155989,91.9393825656,82.0136145062,9.90576805939,0.02
 03/14  18:00:00,157.684297682,30.6329258889,13.7873996105,0.0,24.7345865669,47.5788473902,70.9444367614,65.9715527317,4.9528840297,0.02
 03/14  19:00:00,167.941925918,31.6088531816,12.5161271631,0.0,24.7345865669,47.5788473902,76.8635759633,71.8906919336,4.9528840297,0.02
 03/14  20:00:00,140.935466831,29.4227760459,11.9066604707,0.0,12.3672932834,38.6892022431,90.6328644072,87.6411339894,2.97173041782,0.02
 03/14  21:00:00,112.675752584,23.9627969367,9.55896276442,0.00575080455677,12.3672932834,27.0668015668,79.4071429916,76.4154125737,2.97173041782,0.02
 03/14  22:00:00,84.156344464,19.6151840306,7.71420650153,0.0,4.12243109448,15.9888894789,72.3487557079,69.3570252901,2.97173041782,0.02
 03/14  23:00:00,99.5084119802,25.8306263197,9.65059477673,0.457650930159,4.12243109448,15.9888894789,101.784439585,90.2107870849,2.97173041782,8.601922082
 03/14  24:00:00,85.429740177,20.3178516814,7.36160208066,0.565074560917,4.12243109448,15.9888894789,76.1144759117,73.1227454939,2.97173041782,0.02
 03/15  01:00:00,97.8029477526,24.9874251388,9.26735524765,0.511884242023,4.12243109448,15.9888894789,95.1295227756,92.1377923578,2.97173041782,0.02
 03/15  02:00:00,88.1802139476,21.4889644326,7.27538563033,2.9647260659,4.12243109448,15.9888894789,77.6958585406,74.7041281228,2.97173041782,0.02
 03/15  03:00:00,103.802221146,26.8612055408,8.79173651953,5.28722724691,4.12243109448,15.9888894789,97.3040648937,94.3123344759,2.97173041782,0.02
 03/15  04:00:00,128.492592715,31.2965564479,9.36510999762,3.53725279256,12.3672932834,24.9413748627,108.296197675,103.323313645,4.9528840297,0.02
 03/15  05:00:00,157.329866678,31.8138517355,11.9310154761,30.4949804393,12.3672932834,24.9413748627,171.921850966,166.948966936,4.9528840297,0.02
 03/15  06:00:00,205.792453954,32.3672580163,12.038703501,22.160726692,24.7345865669,70.7195625826,148.73477429,138.80900623,9.90576805939,0.02
 03/15  07:00:00,219.299435301,32.5147457833,12.3201018655,15.7311893704,37.1018798503,92.3937384068,127.024168088,117.098400029,9.90576805939,0.02
 03/15  08:00:00,225.737643507,32.5977045983,13.0999091285,13.7736245073,37.1018798503,104.434947198,117.280260826,107.354492766,9.90576805939,0.02
 03/15  09:00:00,235.151073352,32.6582481082,13.508091719,12.3300959692,37.1018798503,116.476155989,120.015553643,101.477711301,9.90576805939,8.63207428248
 03/15  10:00:00,234.170276022,32.7055142476,14.1294797306,10.9199547556,37.1018798503,116.476155989,108.053526252,98.1277581924,9.90576805939,0.02
 03/15  11:00:00,235.99077611,32.7584574688,15.7013627619,9.30679717679,37.1018798503,116.476155989,113.739234186,95.1929884474,9.90576805939,8.64047767951
 03/15  12:00:00,225.249850643,32.8319355049,17.2986896993,7.1461276282,37.1018798503,104.434947198,101.374612712,91.4488446522,9.90576805939,0.02
 03/15  13:00:00,236.182292874,32.8907567491,17.8738653072,5.8664504917,37.1018798503,116.476155989,107.928611683,89.3821936071,9.90576805939,8.64065001659
 03/15  14:00:00,236.824526725,32.9841245623,18.4706905066,4.58367350834,37.1018798503,116.476155989,105.207066829,86.662764753,9.90576805939,8.63853401625
 03/15  15:00:00,236.305216147,33.1196711681,18.9047916979,3.37043476261,37.1018798503,116.476155989,94.0866540642,84.1608860048,9.90576805939,0.02
 03/15  16:00:00,236.214224563,33.180348082,19.4420162227,2.56050259226,37.1018798503,116.476155989,101.730988573,83.1938393199,9.90576805939,8.63138119323
 03/15  17:00:00,237.275469898,33.193456991,18.9871940857,2.25962155129,37.1018798503,116.476155989,92.9384625506,83.0126944912,9.90576805939,0.02
 03/15  18:00:00,153.821713761,30.6329258889,15.0611882662,0.0,24.7345865669,47.5788473902,71.1340952633,66.1612112336,4.9528840297,0.02
 03/15  19:00:00,163.147531,31.6088531816,13.1575648677,0.0,24.7345865669,47.5788473902,77.3378553583,72.3649713287,4.9528840297,0.02
 03/15  20:00:00,138.14388074,29.4227760459,11.6410546398,0.0,12.3672932834,38.6892022431,91.1448676225,88.1531372047,2.97173041782,0.02
 03/15  21:00:00,111.783454075,23.9627969367,9.41560109334,0.0269587421346,12.3672932834,27.0668015668,79.5357586684,76.5440282505,2.97173041782,0.02
 03/15  22:00:00,83.126556047,19.6151840306,7.34626238373,0.0,4.12243109448,15.9888894789,72.5079859805,69.5162555627,2.97173041782,0.02
 03/15  23:00:00,98.5005588643,25.6900927895,8.58902479009,0.682315264637,4.12243109448,15.9888894789,101.786182304,90.2125353128,2.97173041782,8.60191657292
 03/15  24:00:00,84.3264079004,19.8962510909,6.46604694353,0.28366775331,4.12243109448,15.9888894789,76.445752856,73.4540224382,2.97173041782,0.02
 03/16  01:00:00,103.392510724,26.7675165207,7.68979297271,3.74117350845,4.12243109448,15.9888894789,96.0711018801,93.0793714623,2.97173041782,0.02
 03/16  02:00:00,90.1257192538,21.4889644326,5.8191647063,4.43186104773,4.12243109448,15.9888894789,77.675975914,74.6842454962,2.97173041782,0.02
 03/16  03:00:00,105.541855803,26.8612055408,7.45086429054,7.09994644822,4.12243109448,15.9888894789,97.9540685795,94.9623381617,2.97173041782,0.02
 03/16  04:00:00,128.931503517,31.2965564479,8.58236217876,4.80808495302,12.3672932834,24.9413748627,109.109214022,104.136329992,4.9528840297,0.02
 03/16  05:00:00,159.198997981,31.8040712382,11.7368583635,33.202223187,12.3672932834,24.9413748627,172.464613622,167.491729592,4.9528840297,0.02
 03/16  06:00:00,207.905207555,32.3576763081,12.038789408,24.3946032862,24.7345865669,70.7195625826,149.356933061,139.431165002,9.90576805939,0.02
 03/16  07:00:00,220.77219046,32.4853349826,12.0439522233,17.6448986214,37.1018798503,92.3937384068,128.679774635,118.754006575,9.90576805939,0.02
 03/16  08:00:00,226.377204278,32.5543890535,12.0488559788,15.6240014509,37.1018798503,104.434947198,121.791671817,111.865903757,9.90576805939,0.02
 03/16  09:00:00,236.851972128,32.6052365287,12.325860858,14.2565649444,37.1018798503,116.476155989,125.810291444,107.27158968,9.90576805939,8.6329337048
 03/16  10:00:00,235.704602222,32.6554209555,12.846976975,12.8058194418,37.1018798503,116.476155989,112.155438809,102.22967075,9.90576805939,0.02
 03/16  11:00:00,235.217095651,32.7046192843,13.9505057283,11.0952890315,37.1018798503,116.476155989,115.278099757,96.7319522908,9.90576805939,8.64037940651
 03/16  12:00:00,223.889477023,32.7474465036,14.8272121099,9.61183972006,37.1018798503,104.434947198,103.92494395,93.9991758906,9.90576805939,0.02
 03/16  13:00:00,233.718103422,32.7910382589,15.3200073933,8.38848074376,37.1018798503,116.476155989,110.728562513,92.1822002323,9.90576805939,8.64059422162
 03/16  14:00:00,233.835852244,32.831890981,16.1082136852,7.28371324853,37.1018798503,116.476155989,109.165939393,90.6216312201,9.90576805939,8.63854011377
 03/16  15:00:00,233.590565668,32.8766829773,16.5043911937,6.49736935622,37.1018798503,116.476155989,99.2273820006,89.3016139412,9.90576805939,0.02
 03/16  16:00:00,233.306176466,32.916558482,16.5030324037,5.96324379245,37.1018798503,116.476155989,106.930959407,88.3938066724,9.90576805939,8.63138467478
 03/16  17:00:00,234.132387117,32.9523272412,16.7543018244,5.50003944556,37.1018798503,116.476155989,97.376094118,87.4503260586,9.90576805939,0.02
 03/16  18:00:00,145.054445395,30.6329258889,13.5425467788,0.0,24.7345865669,47.5788473902,75.2308497263,70.2579656966,4.9528840297,0.02
 03/16  19:00:00,158.945835036,31.6088531816,11.9016135344,0.0,24.7345865669,47.5788473902,80.4662698832,75.4933858535,4.9528840297,0.02
 03/16  20:00:00,133.663368964,29.4227760459,10.5823496098,0.0,12.3672932834,38.6892022431,93.7683726307,90.7766422128,2.97173041782,0.02
 03/16  21:00:00,109.875092348,24.662489078,8.39459162344,0.412432428782,12.3672932834,27.0668015668,81.897630941,78.9059005232,2.97173041782,0.02
 03/16  22:00:00,80.6597412677,19.6151840306,6.82043262054,0.0,4.12243109448,15.9888894789,73.758548299,70.7668178812,2.97173041782,0.02
 03/16  23:00:00,96.5028276226,25.6900927895,8.06057818977,1.85823920016,4.12243109448,15.9888894789,94.7376753352,91.7459449174,2.97173041782,0.02
 03/16  24:00:00,88.5505141138,21.7231869829,5.87482661139,4.83070812289,4.12243109448,15.9888894789,84.6942510841,73.1206038569,2.97173041782,8.60191680941
 03/17  01:00:00,102.153902224,26.3927604403,7.43022620274,5.84360397807,4.12243109448,15.9888894789,96.0888750778,93.09714466,2.97173041782,0.02
 03/17  02:00:00,93.7398512246,21.9574095331,5.6148827427,9.1012319718,4.12243109448,15.9888894789,77.8785450234,74.8868146056,2.97173041782,0.02
 03/17  03:00:00,106.658160306,26.3927604403,6.47271511443,8.66586148958,4.12243109448,15.9888894789,98.2653946188,95.2736642009,2.97173041782,0.02
 03/17  04:00:00,136.815588146,31.7650015484,6.13906739896,9.64804442923,12.3672932834,24.9413748627,110.283858153,105.310974123,4.9528840297,0.02
 03/17  05:00:00,160.768891666,31.3197291993,9.26593808786,31.834708068,12.3672932834,24.9413748627,174.585159921,169.612275891,4.9528840297,0.02
 03/17  06:00:00,218.617352255,32.3512329591,9.05292300194,30.7487602015,24.7345865669,70.7195625826,159.633101719,149.707333659,9.90576805939,0.02
 03/17  07:00:00,228.384769365,32.448016849,9.60375195745,20.9565160086,37.1018798503,92.3937384068,138.169426875,128.243658816,9.90576805939,0.02
 03/17  08:00:00,230.800147364,32.498713376,13.4640989391,15.0415247795,37.1018798503,104.434947198,117.480408366,107.554640306,9.90576805939,0.02
 03/17  09:00:00,244.246989548,32.5845329679,18.2960308114,10.5180071976,37.1018798503,116.476155989,114.581794199,96.0431561144,9.90576805939,8.63287002532
 03/17  10:00:00,250.237296929,32.7039836888,21.3080393648,7.26747967184,37.1018798503,116.476155989,100.367023639,90.4412555795,9.90576805939,0.02
 03/17  11:00:00,254.198270279,32.8947802937,22.6840585502,5.54606511362,37.1018798503,116.476155989,104.65626335,86.110126015,9.90576805939,8.64036927561
 03/17  12:00:00,245.705381164,33.2839973146,23.8690211886,3.97179791216,37.1018798503,104.434947198,91.6498375768,81.7240695174,9.90576805939,0.02
 03/17  13:00:00,258.489379744,33.7305175456,26.3417206212,2.42082876092,37.1018798503,116.476155989,96.7148089893,78.1684854317,9.90576805939,8.64055549823
 03/17  14:00:00,260.152071626,34.0625756005,28.1290688774,1.06911675131,37.1018798503,116.476155989,94.3350056608,75.7908245348,9.90576805939,8.63841306661
 03/17  15:00:00,261.113567915,34.2022135438,28.1811733298,0.60944910904,37.1018798503,116.476155989,84.4089428072,74.4831747478,9.90576805939,0.02
 03/17  16:00:00,262.308673178,34.1770620655,28.1754897576,0.406526085044,37.1018798503,116.476155989,92.8921953336,74.3550666117,9.90576805939,8.63136066248
 03/17  17:00:00,255.198524533,34.0503040217,26.4624605821,0.3255448771,37.1018798503,116.476155989,85.5129777954,75.587209736,9.90576805939,0.02
 03/17  18:00:00,162.880819121,31.0623338977,20.9166086529,0.0,24.7345865669,47.5788473902,65.354549413,60.3816653833,4.9528840297,0.02
 03/17  19:00:00,174.843347469,31.6478902733,18.7381339628,0.0,24.7345865669,47.5788473902,71.7681020315,66.7952180018,4.9528840297,0.02
 03/17  20:00:00,149.2740799,30.3596662469,17.4990287194,0.0,12.3672932834,38.6892022431,86.0117862652,83.0200558474,2.97173041782,0.02
 03/17  21:00:00,109.203613136,20.0836291311,11.5639887311,0.0,12.3672932834,27.0668015668,66.1534396035,63.1617091857,2.97173041782,0.02
 03/17  22:00:00,101.494719463,24.5189800383,12.563271818,0.0,4.12243109448,15.9888894789,86.3056011334,83.3138707156,2.97173041782,0.02
 03/17  23:00:00,90.0373327568,20.5520742316,9.19853287136,0.0,4.12243109448,15.9888894789,72.7763338481,69.7846034303,2.97173041782,0.02
 03/17  24:00:00,103.188791981,24.9874251388,10.4504139594,0.0,4.12243109448,15.9888894789,91.6682302794,88.6764998615,2.97173041782,0.02
 03/18  01:00:00,90.7889523824,20.5520742316,7.54771700433,0.144111674772,4.12243109448,15.9888894789,84.127482628,72.5554173434,2.97173041782,8.60033486677
 03/18  02:00:00,102.976514867,24.9874251388,8.47650246708,0.118934150113,4.12243109448,15.9888894789,94.6604916195,91.6687612017,2.97173041782,0.02
 03/18  03:00:00,90.9906167195,20.7862967819,6.50618209044,0.932624336071,4.12243109448,15.9888894789,77.4584305151,74.4667000973,2.97173041782,0.02
 03/18  04:00:00,117.267401327,29.8912211464,9.24736728605,0.618641149157,4.12243109448,16.0517297156,113.435812749,110.444082331,2.97173041782,0.02
 03/18  05:00:00,124.230320535,31.7650015484,9.22365860894,4.35915193376,4.12243109448,16.0517297156,113.873760825,110.882030407,2.97173041782,0.02
 03/18  06:00:00,151.781389194,32.2334466489,8.98879079477,7.42438938745,4.12243109448,39.6058045677,110.917136485,107.925406067,2.97173041782,0.02
 03/18  07:00:00,205.54975923,32.2781702054,13.4257609087,34.8508214265,12.3672932834,65.3531420225,156.46886582,151.49598179,4.9528840297,0.02
 03/18  08:00:00,198.726456098,32.2736164845,17.6405959184,25.5174773705,12.3672932834,68.2430321324,142.05425035,137.081366321,4.9528840297,0.02
 03/18  09:00:00,224.915244498,32.315298994,22.6521724534,15.8908091753,16.4897243779,93.1370602926,128.174222712,120.229608264,7.92461444751,0.02
 03/18  10:00:00,227.646712056,32.317578644,26.4753675522,11.534404325,16.4897243779,93.1370602926,121.426198009,113.481583561,7.92461444751,0.02
 03/18  11:00:00,227.88480583,32.3395325973,28.977261864,9.14385192281,16.4897243779,93.1370602926,126.263479379,109.72331594,7.92461444751,8.61554899187
 03/18  12:00:00,220.537671085,32.4970011144,32.643571759,6.99921698396,16.4897243779,83.9857416113,113.68844913,105.743834682,7.92461444751,0.02
 03/18  13:00:00,223.047171165,32.6823430576,36.4298697945,5.34572562449,16.4897243779,83.9857416113,110.575964707,102.631350259,7.92461444751,0.02
 03/18  14:00:00,222.501283283,32.763302479,37.82260975,4.01358499107,16.4897243779,83.9857416113,108.805883397,100.86126895,7.92461444751,0.02
 03/18  15:00:00,191.602417914,32.2334466489,32.5025138936,0.0,12.3672932834,70.6512738906,55.5879287944,50.6150447647,4.9528840297,0.02
 03/18  16:00:00,185.694625446,32.2334466489,29.4671011847,0.0,12.3672932834,70.6512738906,62.9354821369,49.3702579917,4.9528840297,8.61234011551
 03/18  17:00:00,172.535429909,32.2334466489,27.5146991373,0.0,12.3672932834,58.1284167478,58.005665186,53.0327811563,4.9528840297,0.02
 03/18  18:00:00,136.190378055,31.2731341929,24.0889656107,0.0,12.3672932834,24.9413748627,80.5588861731,75.5860021434,4.9528840297,0.02
 03/18  19:00:00,136.719503886,29.8912211464,20.033518708,0.0,12.3672932834,24.9413748627,90.148639349,85.1757553193,4.9528840297,0.02
 03/18  20:00:00,111.633162367,29.4227760459,17.3866172459,0.0,4.12243109448,16.0517297156,101.133124189,98.1413937708,2.97173041782,0.02
 03/18  21:00:00,93.9187203706,22.5574616352,13.1092396772,0.0,4.12243109448,15.9888894789,87.2274436282,84.2357132104,2.97173041782,0.02
 03/18  22:00:00,85.6880636209,19.6151840306,11.0948746715,0.0,4.12243109448,15.9888894789,78.3010159615,75.3092855437,2.97173041782,0.02
